Aminoglucósidos	AadB
Aminoglucósidos	AadC
Aminoglucósidos	AadD
Aminoglucósidos	AadE-Pp
Aminoglucósidos	AadK-Pm
Aminoglucósidos	Ant3''Ih-Aac6-IId
Aminoglucósidos	Ant4-IIa
Aminoglucósidos	Ant4-IIb
Aminoglucósidos	Ant4-Ib
Aminoglucósidos	Ant6-Ia
Aminoglucósidos	Ant6-Ib
Aminoglucósidos	Aph(3')-Ic
Aminoglucósidos	Aph(6)-Id
Aminoglucósidos	Aph2''Ic
Aminoglucósidos	Aph2''Id
Aminoglucósidos	Aph2''Ie
Aminoglucósidos	Aph2-Ib
Aminoglucósidos	Aph3''Ia
Aminoglucósidos	Aph3''Ic
Aminoglucósidos	Aph3-III
Aminoglucósidos	Aph3-IIb
Aminoglucósidos	Aph3-IIc
Aminoglucósidos	Aph3-IV
Aminoglucósidos	Aph3-Ia
Aminoglucósidos	Aph3-Ib
Aminoglucósidos	Aph3-Id
Aminoglucósidos	Aph3-VIIa
Aminoglucósidos	Aph3-VIb
Aminoglucósidos	Aph3-Va
Aminoglucósidos	Aph3-Vb
Aminoglucósidos	Aph3-Vc
Aminoglucósidos	Aph4-Ia
Aminoglucósidos	Aph4-Ib
Aminoglucósidos	Aph6-Ia
Aminoglucósidos	Aph6-Ib
Aminoglucósidos	Aph7
Aminoglucósidos	Aph9-Ia
Aminoglucósidos	Aph9-Ib
Aminoglucósidos	AphA15
Aminoglucósidos	AphA2
Aminoglucósidos	AphA6
Aminoglucósidos	AphVIII
Aminoglucósidos	ApmA
Aminoglucósidos	ArmA
Aminoglucósidos	NpmA
Aminoglucósidos	RmtA
Aminoglucósidos	RmtB
Aminoglucósidos	RmtB2
Aminoglucósidos	RmtC
Aminoglucósidos	RmtD
Aminoglucósidos	RmtD2
Aminoglucósidos	RmtE
Aminoglucósidos	RmtF
Aminoglucósidos	RmtG
Aminoglucósidos	RmtH
Aminoglucósidos	Sat-2A
Aminoglucósidos	Sat3
Aminoglucósidos	Sat4A
Aminoglucósidos	Spc
Aminoglucósidos	Sph
Aminoglucósidos	Str
Aminoglucósidos	StrA
Aminoglucósidos	StrB
Bla	ACC-1
Bla	ACC-2
Bla	ACC-3
Bla	ACC-4
Bla	ACC-5
Bla	ACI-1
Bla	ACT-1
Bla	ACT-10
Bla	ACT-12
Bla	ACT-14
Bla	ACT-15
Bla	ACT-16
Bla	ACT-2
Bla	ACT-3
Bla	ACT-38
Bla	ACT-4
Bla	ACT-5
Bla	ACT-6
Bla	ACT-7
Bla	ACT-8
Bla	ACT-9
Bla	ADC-11
Bla	ADC-25
Bla	ADC-30
Bla	ADC-56
Bla	ADC-58
Bla	ADC-59
Bla	ADC-60
Bla	ADC-61
Bla	ADC-62
Bla	ADC-67
Bla	ADC-68
Bla	ADC-73
Bla	ADC-74
Bla	ADC-75
Bla	ADC-76
Bla	ADC-77
Bla	ADC-78
Bla	AER-1
Bla	AIM-1
Bla	AMPH
Bla	AQU1
Bla	AQU2
Bla	AQU3
Bla	AST-1
Bla	AZECL-25
Bla	AmpC
Bla	AmpC1
Bla	AmpC2
Bla	AmpH
Bla	AmpS
Bla	B-1
Bla	B-10
Bla	B-11
Bla	B-12
Bla	B-13
Bla	B-14
Bla	B-2
Bla	B-3
Bla	B-5
Bla	B-6
Bla	B-7
Bla	B-8
Bla	B-9
Bla	BCL-1
Bla	BEL-1
Bla	BEL-2
Bla	BEL-3
Bla	BES-1
Bla	BIC-1
Bla	BIL-1
Bla	BKC-1
Bla	BLA-1
Bla	BRO-1
Bla	BRO-2
Bla	BlaA
Bla	BlaA1
Bla	BlaA2
Bla	BlaZ
Bla	CARB-1
Bla	CARB-10
Bla	CARB-11
Bla	CARB-2
Bla	CARB-3
Bla	CARB-4
Bla	CARB-5
Bla	CARB-6
Bla	CARB-7
Bla	CARB-8
Bla	CARB-8_OU
Bla	CARB-9
Bla	CAU-1
Bla	CCR-A
Bla	CEPA-29
Bla	CEPA-29
Bla	CEPA-44
Bla	CEPA-49
Bla	CEPH
Bla	CEPH-A3
Bla	CFE-1
Bla	CGA-1
Bla	CGB-1
Bla	CIA-1
Bla	CIA-2
Bla	CIA-3
Bla	CIA-4
Bla	CKO-1
Bla	CME-1
Bla	CMG
Bla	CMH-1
Bla	CMY-1
Bla	CMY-10
Bla	CMY-104
Bla	CMY-105
Bla	CMY-106
Bla	CMY-108
Bla	CMY-11
Bla	CMY-110
Bla	CMY-111
Bla	CMY-112
Bla	CMY-113
Bla	CMY-114
Bla	CMY-115
Bla	CMY-116
Bla	CMY-117
Bla	CMY-118
Bla	CMY-119
Bla	CMY-12
Bla	CMY-13
Bla	CMY-131
Bla	CMY-132
Bla	CMY-133
Bla	CMY-135
Bla	CMY-14
Bla	CMY-15
Bla	CMY-16
Bla	CMY-17
Bla	CMY-18
Bla	CMY-19
Bla	CMY-2
Bla	CMY-20
Bla	CMY-21
Bla	CMY-22
Bla	CMY-23
Bla	CMY-24
Bla	CMY-25
Bla	CMY-26
Bla	CMY-27
Bla	CMY-28
Bla	CMY-29
Bla	CMY-30
Bla	CMY-31
Bla	CMY-32
Bla	CMY-33
Bla	CMY-34
Bla	CMY-35
Bla	CMY-36
Bla	CMY-37
Bla	CMY-38
Bla	CMY-39
Bla	CMY-4
Bla	CMY-40
Bla	CMY-41
Bla	CMY-42
Bla	CMY-43
Bla	CMY-44
Bla	CMY-45
Bla	CMY-46
Bla	CMY-47
Bla	CMY-48
Bla	CMY-49
Bla	CMY-5
Bla	CMY-50
Bla	CMY-51
Bla	CMY-53
Bla	CMY-54
Bla	CMY-55
Bla	CMY-56
Bla	CMY-57
Bla	CMY-58
Bla	CMY-6
Bla	CMY-60
Bla	CMY-61
Bla	CMY-62
Bla	CMY-63
Bla	CMY-64
Bla	CMY-65
Bla	CMY-66
Bla	CMY-67
Bla	CMY-68
Bla	CMY-69
Bla	CMY-7
Bla	CMY-70
Bla	CMY-71
Bla	CMY-72
Bla	CMY-73
Bla	CMY-74
Bla	CMY-75
Bla	CMY-76
Bla	CMY-77
Bla	CMY-78
Bla	CMY-79
Bla	CMY-8
Bla	CMY-80
Bla	CMY-81
Bla	CMY-83
Bla	CMY-84
Bla	CMY-87
Bla	CMY-9
Bla	CMY-94
Bla	CMY-95
Bla	CTX-M-1
Bla	CTX-M-10
Bla	CTX-M-100
Bla	CTX-M-101
Bla	CTX-M-102
Bla	CTX-M-104
Bla	CTX-M-105
Bla	CTX-M-106
Bla	CTX-M-107
Bla	CTX-M-108
Bla	CTX-M-109
Bla	CTX-M-11
Bla	CTX-M-110
Bla	CTX-M-111
Bla	CTX-M-112
Bla	CTX-M-113
Bla	CTX-M-114
Bla	CTX-M-116
Bla	CTX-M-117
Bla	CTX-M-12
Bla	CTX-M-121
Bla	CTX-M-122
Bla	CTX-M-123
Bla	CTX-M-124
Bla	CTX-M-125
Bla	CTX-M-126
Bla	CTX-M-129
Bla	CTX-M-130
Bla	CTX-M-131
Bla	CTX-M-132
Bla	CTX-M-133
Bla	CTX-M-134
Bla	CTX-M-136
Bla	CTX-M-139
Bla	CTX-M-14
Bla	CTX-M-15
Bla	CTX-M-16
Bla	CTX-M-17
Bla	CTX-M-19
Bla	CTX-M-2
Bla	CTX-M-20
Bla	CTX-M-21
Bla	CTX-M-22
Bla	CTX-M-23
Bla	CTX-M-24
Bla	CTX-M-25
Bla	CTX-M-26
Bla	CTX-M-27
Bla	CTX-M-28
Bla	CTX-M-29
Bla	CTX-M-3
Bla	CTX-M-30
Bla	CTX-M-31
Bla	CTX-M-32
Bla	CTX-M-33
Bla	CTX-M-34
Bla	CTX-M-35
Bla	CTX-M-36
Bla	CTX-M-37
Bla	CTX-M-38
Bla	CTX-M-39
Bla	CTX-M-4
Bla	CTX-M-40
Bla	CTX-M-41
Bla	CTX-M-42
Bla	CTX-M-43
Bla	CTX-M-44
Bla	CTX-M-45
Bla	CTX-M-46
Bla	CTX-M-47
Bla	CTX-M-48
Bla	CTX-M-49
Bla	CTX-M-5
Bla	CTX-M-50
Bla	CTX-M-51
Bla	CTX-M-52
Bla	CTX-M-53
Bla	CTX-M-54
Bla	CTX-M-55
Bla	CTX-M-56
Bla	CTX-M-58
Bla	CTX-M-59
Bla	CTX-M-6
Bla	CTX-M-60
Bla	CTX-M-61
Bla	CTX-M-62
Bla	CTX-M-63
Bla	CTX-M-64
Bla	CTX-M-65
Bla	CTX-M-66
Bla	CTX-M-67
Bla	CTX-M-68
Bla	CTX-M-69
Bla	CTX-M-7
Bla	CTX-M-71
Bla	CTX-M-72
Bla	CTX-M-74
Bla	CTX-M-75
Bla	CTX-M-76
Bla	CTX-M-77
Bla	CTX-M-78
Bla	CTX-M-79
Bla	CTX-M-8
Bla	CTX-M-80
Bla	CTX-M-81
Bla	CTX-M-82
Bla	CTX-M-83
Bla	CTX-M-84
Bla	CTX-M-85
Bla	CTX-M-86
Bla	CTX-M-88
Bla	CTX-M-89
Bla	CTX-M-9
Bla	CTX-M-90
Bla	CTX-M-91
Bla	CTX-M-92
Bla	CTX-M-93
Bla	CTX-M-94
Bla	CTX-M-95
Bla	CTX-M-96
Bla	CTX-M-97
Bla	CTX-M-98
Bla	CTX-M-99
Bla	CfiA1
Bla	CfiA10
Bla	CfiA13
Bla	CfiA14
Bla	CfiA15
Bla	CfiA2
Bla	CfiA3
Bla	CfiA4
Bla	CfiA6
Bla	CfiA8
Bla	CfiA9
Bla	CfxA
Bla	CfxA2
Bla	CfxA4
Bla	CfxA5
Bla	CfxA6
Bla	CphA
Bla	CphA1
Bla	CphA2
Bla	CphA4
Bla	CphA5
Bla	CphA6
Bla	CphA7
Bla	CphA8
Bla	DES-1
Bla	DHA-1
Bla	DHA-2
Bla	DHA-3
Bla	DHA-5
Bla	DHA-6
Bla	DHA-7
Bla	DHA-9
Bla	DIM-1
Bla	EBR-1
Bla	ERP-1
Bla	FAR-1
Bla	FEZ-1
Bla	FIM-1
Bla	FONA-1
Bla	FONA-2
Bla	FONA-3
Bla	FONA-4
Bla	FONA-5
Bla	FONA-6
Bla	FOX-1
Bla	FOX-10
Bla	FOX-2
Bla	FOX-3
Bla	FOX-4
Bla	FOX-5
Bla	FOX-6
Bla	FOX-7
Bla	FOX-8
Bla	FOX-9
Bla	FRI-1
Bla	FRI-2
Bla	FRI-3
Bla	GES-1
Bla	GES-10
Bla	GES-11
Bla	GES-12
Bla	GES-13
Bla	GES-14
Bla	GES-15
Bla	GES-16
Bla	GES-17
Bla	GES-18
Bla	GES-19
Bla	GES-2
Bla	GES-20
Bla	GES-21
Bla	GES-22
Bla	GES-24
Bla	GES-26
Bla	GES-3
Bla	GES-4
Bla	GES-5
Bla	GES-6
Bla	GES-9
Bla	GIM-1
Bla	GIM-2
Bla	GOB-1
Bla	GOB-10
Bla	GOB-11
Bla	GOB-12
Bla	GOB-13
Bla	GOB-14
Bla	GOB-15
Bla	GOB-16
Bla	GOB-17
Bla	GOB-18
Bla	GOB-2
Bla	GOB-3
Bla	GOB-4
Bla	GOB-5
Bla	GOB-6
Bla	GOB-7
Bla	GOB-8
Bla	GOB-9
Bla	HERA-1
Bla	HERA-2
Bla	HERA-3
Bla	HERA-4
Bla	HERA-5
Bla	HERA-6
Bla	HERA-8
Bla	HugA
Bla	HugA
Bla	IBC-2
Bla	IMI-1
Bla	IMI-2
Bla	IMI-3
Bla	IMI-4
Bla	IMI-7
Bla	IMI-8
Bla	IMIH
Bla	IMIS
Bla	IMP-1
Bla	IMP-10
Bla	IMP-11
Bla	IMP-13
Bla	IMP-14
Bla	IMP-15
Bla	IMP-16
Bla	IMP-18
Bla	IMP-19
Bla	IMP-2
Bla	IMP-20
Bla	IMP-21
Bla	IMP-22
Bla	IMP-24
Bla	IMP-25
Bla	IMP-26
Bla	IMP-27
Bla	IMP-28
Bla	IMP-29
Bla	IMP-3
Bla	IMP-30
Bla	IMP-32
Bla	IMP-33
Bla	IMP-34
Bla	IMP-35
Bla	IMP-37
Bla	IMP-39
Bla	IMP-4
Bla	IMP-40
Bla	IMP-41
Bla	IMP-42
Bla	IMP-43
Bla	IMP-44
Bla	IMP-49
Bla	IMP-5
Bla	IMP-51
Bla	IMP-52
Bla	IMP-6
Bla	IMP-7
Bla	IMP-8
Bla	IMP-9
Bla	IND-1
Bla	IND-10
Bla	IND-11
Bla	IND-12
Bla	IND-13
Bla	IND-14
Bla	IND-15
Bla	IND-2
Bla	IND-2b
Bla	IND-2c
Bla	IND-3
Bla	IND-4
Bla	IND-5
Bla	IND-6
Bla	IND-7
Bla	IND-8
Bla	IND-9
Bla	JOHN-1
Bla	KHM-1
Bla	KPC-1
Bla	KPC-10
Bla	KPC-11
Bla	KPC-12
Bla	KPC-13
Bla	KPC-14
Bla	KPC-15
Bla	KPC-16
Bla	KPC-17
Bla	KPC-19
Bla	KPC-2
Bla	KPC-22
Bla	KPC-24
Bla	KPC-3
Bla	KPC-4
Bla	KPC-5
Bla	KPC-6
Bla	KPC-7
Bla	KPC-8
Bla	KPC-9
Bla	L-1
Bla	LAP-1
Bla	LAP-2
Bla	LAT-1
Bla	LCR-1
Bla	LEN-1
Bla	LEN-10
Bla	LEN-11
Bla	LEN-12
Bla	LEN-13
Bla	LEN-15
Bla	LEN-16
Bla	LEN-17
Bla	LEN-18
Bla	LEN-19
Bla	LEN-2
Bla	LEN-20
Bla	LEN-21
Bla	LEN-22
Bla	LEN-23
Bla	LEN-24
Bla	LEN-25
Bla	LEN-26
Bla	LEN-3
Bla	LEN-35
Bla	LEN-36
Bla	LEN-37
Bla	LEN-4
Bla	LEN-5
Bla	LEN-6
Bla	LEN-7
Bla	LEN-8
Bla	LEN-9
Bla	Lut-1
Bla	MAL-1
Bla	MEC-C
Bla	MECA
Bla	MIR-1
Bla	MIR-2
Bla	MIR-3
Bla	MIR-4
Bla	MIR-6
Bla	MIR-8
Bla	MOR
Bla	MOX-1
Bla	MOX-2
Bla	MOX-3
Bla	MOX-4
Bla	MOX-5
Bla	MOX-6
Bla	MOX-7
Bla	MOX-8
Bla	MUS-1
Bla	Mbl
Bla	Mor-2
Bla	MrdA
Bla	NDM-1
Bla	NDM-10
Bla	NDM-12
Bla	NDM-13
Bla	NDM-15
Bla	NDM-16
Bla	NDM-2
Bla	NDM-3
Bla	NDM-4
Bla	NDM-5
Bla	NDM-6
Bla	NDM-7
Bla	NDM-8
Bla	NDM-9
Bla	NMC-A
Bla	Nps1
Bla	OCH-2
Bla	OCH-3
Bla	OCH-4
Bla	OCH-5
Bla	OCH-6
Bla	OCH-7
Bla	OCH-8
Bla	OKP-A-1
Bla	OKP-A-10
Bla	OKP-A-11
Bla	OKP-A-12
Bla	OKP-A-13
Bla	OKP-A-14
Bla	OKP-A-15
Bla	OKP-A-16
Bla	OKP-A-2
Bla	OKP-A-3
Bla	OKP-A-4
Bla	OKP-A-5
Bla	OKP-A-6
Bla	OKP-A-7
Bla	OKP-A-8
Bla	OKP-A-9
Bla	OKP-B-1
Bla	OKP-B-10
Bla	OKP-B-11
Bla	OKP-B-12
Bla	OKP-B-13
Bla	OKP-B-14
Bla	OKP-B-15
Bla	OKP-B-16
Bla	OKP-B-17
Bla	OKP-B-18
Bla	OKP-B-19
Bla	OKP-B-2
Bla	OKP-B-20
Bla	OKP-B-3
Bla	OKP-B-4
Bla	OKP-B-5
Bla	OKP-B-6
Bla	OKP-B-7
Bla	OKP-B-8
Bla	OKP-B-9
Bla	ORN1a
Bla	ORN1b
Bla	OXA-1
Bla	OXA-10
Bla	OXA-100
Bla	OXA-101
Bla	OXA-104
Bla	OXA-106
Bla	OXA-107
Bla	OXA-108
Bla	OXA-109
Bla	OXA-11
Bla	OXA-110
Bla	OXA-111
Bla	OXA-112
Bla	OXA-113
Bla	OXA-114
Bla	OXA-115
Bla	OXA-116
Bla	OXA-117
Bla	OXA-118
Bla	OXA-119
Bla	OXA-12
Bla	OXA-120
Bla	OXA-128
Bla	OXA-129
Bla	OXA-13
Bla	OXA-130
Bla	OXA-131
Bla	OXA-132
Bla	OXA-133
Bla	OXA-134
Bla	OXA-136
Bla	OXA-137
Bla	OXA-138
Bla	OXA-139
Bla	OXA-14
Bla	OXA-141
Bla	OXA-142
Bla	OXA-143
Bla	OXA-144
Bla	OXA-145
Bla	OXA-146
Bla	OXA-147
Bla	OXA-148
Bla	OXA-149
Bla	OXA-15
Bla	OXA-150
Bla	OXA-16
Bla	OXA-160
Bla	OXA-161
Bla	OXA-162
Bla	OXA-163
Bla	OXA-164
Bla	OXA-165
Bla	OXA-166
Bla	OXA-167
Bla	OXA-168
Bla	OXA-169
Bla	OXA-17
Bla	OXA-170
Bla	OXA-171
Bla	OXA-172
Bla	OXA-173
Bla	OXA-174
Bla	OXA-175
Bla	OXA-176
Bla	OXA-177
Bla	OXA-178
Bla	OXA-179
Bla	OXA-18
Bla	OXA-180
Bla	OXA-181
Bla	OXA-182
Bla	OXA-183
Bla	OXA-19
Bla	OXA-192
Bla	OXA-194
Bla	OXA-195
Bla	OXA-196
Bla	OXA-197
Bla	OXA-198
Bla	OXA-199
Bla	OXA-2
Bla	OXA-20
Bla	OXA-200
Bla	OXA-201
Bla	OXA-202
Bla	OXA-203
Bla	OXA-204
Bla	OXA-205
Bla	OXA-206
Bla	OXA-207
Bla	OXA-208
Bla	OXA-209
Bla	OXA-21
Bla	OXA-210
Bla	OXA-211
Bla	OXA-212
Bla	OXA-213
Bla	OXA-214
Bla	OXA-215
Bla	OXA-216
Bla	OXA-217
Bla	OXA-219
Bla	OXA-22
Bla	OXA-223
Bla	OXA-224
Bla	OXA-225
Bla	OXA-228
Bla	OXA-229
Bla	OXA-23
Bla	OXA-230
Bla	OXA-231
Bla	OXA-235
Bla	OXA-236
Bla	OXA-237
Bla	OXA-239
Bla	OXA-24
Bla	OXA-240
Bla	OXA-241
Bla	OXA-242
Bla	OXA-243a
Bla	OXA-244
Bla	OXA-245
Bla	OXA-247
Bla	OXA-248
Bla	OXA-249
Bla	OXA-25
Bla	OXA-250
Bla	OXA-251
Bla	OXA-256
Bla	OXA-258
Bla	OXA-26
Bla	OXA-27
Bla	OXA-278
Bla	OXA-28
Bla	OXA-29
Bla	OXA-3
Bla	OXA-309
Bla	OXA-31
Bla	OXA-32
Bla	OXA-320
Bla	OXA-34
Bla	OXA-347
Bla	OXA-35
Bla	OXA-36
Bla	OXA-37
Bla	OXA-372
Bla	OXA-4
Bla	OXA-42
Bla	OXA-43
Bla	OXA-45
Bla	OXA-46
Bla	OXA-47
Bla	OXA-48
Bla	OXA-49
Bla	OXA-5
Bla	OXA-50
Bla	OXA-51
Bla	OXA-53
Bla	OXA-54
Bla	OXA-55
Bla	OXA-56
Bla	OXA-57
Bla	OXA-58
Bla	OXA-59
Bla	OXA-60
Bla	OXA-61
Bla	OXA-62
Bla	OXA-63
Bla	OXA-64
Bla	OXA-65
Bla	OXA-66
Bla	OXA-67
Bla	OXA-68
Bla	OXA-69
Bla	OXA-7
Bla	OXA-70
Bla	OXA-71
Bla	OXA-72
Bla	OXA-73
Bla	OXA-74
Bla	OXA-75
Bla	OXA-76
Bla	OXA-77
Bla	OXA-78
Bla	OXA-79
Bla	OXA-80
Bla	OXA-82
Bla	OXA-83
Bla	OXA-84
Bla	OXA-85
Bla	OXA-86
Bla	OXA-87
Bla	OXA-88
Bla	OXA-89
Bla	OXA-9
Bla	OXA-90
Bla	OXA-91
Bla	OXA-92
Bla	OXA-93
Bla	OXA-94
Bla	OXA-95
Bla	OXA-96
Bla	OXA-97
Bla	OXA-98
Bla	OXA-99
Bla	OXY1-1
Bla	OXY1-2
Bla	OXY1-3
Bla	OXY1-4
Bla	OXY1-5
Bla	OXY1a
Bla	OXY2-1
Bla	OXY2-10
Bla	OXY2-2
Bla	OXY2-3
Bla	OXY2-4
Bla	OXY2-5
Bla	OXY2-6
Bla	OXY2-7
Bla	OXY2-8
Bla	OXY2-9
Bla	OXY3-1
Bla	OXY4-1
Bla	OXY5-1
Bla	OXY5-2
Bla	OXY6-1
Bla	OXY6-2
Bla	OXY6-3
Bla	OXY6-4
Bla	PBP1a
Bla	PBP1b
Bla	PER-1
Bla	PER-2
Bla	PER-3
Bla	PER-4
Bla	PER-5
Bla	PER-6
Bla	PER-7
Bla	PER-8
Bla	PLA1a
Bla	PLA2a
Bla	PME-1
Bla	POM-1
Bla	PSE-4
Bla	Pam-1
Bla	PenA
Bla	RAHN-1
Bla	RAHN-2
Bla	ROB-1
Bla	SCO-1
Bla	SED-1
Bla	SFB-1
Bla	SFC-1
Bla	SFH-1
Bla	SFO-1
Bla	SHV-1
Bla	SHV-100
Bla	SHV-101
Bla	SHV-102
Bla	SHV-103
Bla	SHV-104
Bla	SHV-105
Bla	SHV-106
Bla	SHV-107
Bla	SHV-108
Bla	SHV-109
Bla	SHV-11
Bla	SHV-110
Bla	SHV-12
Bla	SHV-120
Bla	SHV-121
Bla	SHV-122
Bla	SHV-128
Bla	SHV-13
Bla	SHV-132
Bla	SHV-133
Bla	SHV-134
Bla	SHV-135
Bla	SHV-137
Bla	SHV-14
Bla	SHV-140
Bla	SHV-141
Bla	SHV-142
Bla	SHV-143
Bla	SHV-144
Bla	SHV-145
Bla	SHV-147
Bla	SHV-148
Bla	SHV-149
Bla	SHV-15
Bla	SHV-150
Bla	SHV-151
Bla	SHV-152
Bla	SHV-153
Bla	SHV-154
Bla	SHV-155
Bla	SHV-156
Bla	SHV-157
Bla	SHV-158
Bla	SHV-159
Bla	SHV-16
Bla	SHV-160
Bla	SHV-161
Bla	SHV-162
Bla	SHV-163
Bla	SHV-165
Bla	SHV-167
Bla	SHV-168
Bla	SHV-172
Bla	SHV-173
Bla	SHV-178
Bla	SHV-179
Bla	SHV-18
Bla	SHV-181
Bla	SHV-182
Bla	SHV-183
Bla	SHV-185
Bla	SHV-186
Bla	SHV-187
Bla	SHV-188
Bla	SHV-189
Bla	SHV-190
Bla	SHV-191
Bla	SHV-193
Bla	SHV-2
Bla	SHV-24
Bla	SHV-25
Bla	SHV-26
Bla	SHV-27
Bla	SHV-28
Bla	SHV-29
Bla	SHV-2a
Bla	SHV-30
Bla	SHV-31
Bla	SHV-32
Bla	SHV-33
Bla	SHV-34
Bla	SHV-35
Bla	SHV-36
Bla	SHV-37
Bla	SHV-38
Bla	SHV-39
Bla	SHV-40
Bla	SHV-41
Bla	SHV-42
Bla	SHV-43
Bla	SHV-44
Bla	SHV-45
Bla	SHV-46
Bla	SHV-48
Bla	SHV-49
Bla	SHV-5
Bla	SHV-50
Bla	SHV-51
Bla	SHV-52
Bla	SHV-53
Bla	SHV-55
Bla	SHV-56
Bla	SHV-57
Bla	SHV-59
Bla	SHV-6
Bla	SHV-60
Bla	SHV-61
Bla	SHV-62
Bla	SHV-63
Bla	SHV-64
Bla	SHV-65
Bla	SHV-66
Bla	SHV-67
Bla	SHV-69
Bla	SHV-7
Bla	SHV-70
Bla	SHV-71
Bla	SHV-72
Bla	SHV-73
Bla	SHV-74
Bla	SHV-75
Bla	SHV-76
Bla	SHV-77
Bla	SHV-78
Bla	SHV-79
Bla	SHV-8
Bla	SHV-80
Bla	SHV-81
Bla	SHV-82
Bla	SHV-84
Bla	SHV-85
Bla	SHV-86
Bla	SHV-89
Bla	SHV-92
Bla	SHV-93
Bla	SHV-94
Bla	SHV-95
Bla	SHV-96
Bla	SHV-97
Bla	SHV-98
Bla	SHV-99
Bla	SHV2A-kp
Bla	SIM-1
Bla	SLB-1
Bla	SMB-1
Bla	SME-1
Bla	SME-2
Bla	SME-3
Bla	SME-4
Bla	SME-5
Bla	SPM-1
Bla	SPU-1
Bla	SRT-1
Bla	SST-1
Bla	TEM-1
Bla	TEM-10
Bla	TEM-101
Bla	TEM-102
Bla	TEM-104
Bla	TEM-105
Bla	TEM-106
Bla	TEM-107
Bla	TEM-108
Bla	TEM-109
Bla	TEM-11
Bla	TEM-110
Bla	TEM-111
Bla	TEM-112
Bla	TEM-113
Bla	TEM-114
Bla	TEM-115
Bla	TEM-116
Bla	TEM-117
Bla	TEM-118
Bla	TEM-12
Bla	TEM-120
Bla	TEM-121
Bla	TEM-122
Bla	TEM-123
Bla	TEM-124
Bla	TEM-125
Bla	TEM-126
Bla	TEM-127
Bla	TEM-128
Bla	TEM-129
Bla	TEM-130
Bla	TEM-131
Bla	TEM-132
Bla	TEM-133
Bla	TEM-134
Bla	TEM-135
Bla	TEM-136
Bla	TEM-137
